product_id,product_type,timestamp,actual_price,promotional_price,max_discount,min_price,competitor1,competitor2,competitor3,competitor4,competitor5,max_predicted_price_range,min_predicted_price_range,base_predicted_price
product830,electronics,1681643607.0838652,1229.44,1163.22,134.43,1095.01,1095.01,1125.64,1110.325,1110.325,1110.325,1146.71,925.83,1155.72
product831,smartphones,1681609116.6429713,568.77,504.73,77.96,490.81,549.71,535.36,555.77,490.81,568.61,551.6,500.8,505.29
product832,headphones,1681559825.4492214,277.69,238.72,21.93,255.76,268.03,255.76,261.895,261.895,261.895,264.08,228.98,239.32
product833,smartphones,1681492637.790453,1022.0,902.42,111.7,910.3,910.3,962.88,1001.0,913.2,950.7,926.22,709.33,912.7
product834,electronics,1681470228.2688131,1556.78,1389.68,172.34,1384.44,1457.22,1495.33,1550.54,1384.44,1524.29,1432.7,1353.01,1387.85
product835,beverages,1681387132.7459762,2.45,2.22,0.19,2.26,2.26,2.35,2.3049999999999997,2.3049999999999997,2.3049999999999997,2.23,1.94,2.24
product836,smartphones,1681309272.5451636,1061.44,902.89,145.6,915.84,999.07,1052.35,1007.27,915.84,1038.24,989.2,759.87,906.12
product837,beverages,1681257173.8224416,1.4,1.2,0.12,1.28,1.38,1.28,1.33,1.33,1.33,1.06,1.17,1.23
product838,electronics,1681203869.8111446,1604.74,1364.95,183.8,1420.94,1593.37,1487.77,1420.94,1496.54,1575.17,1536.17,1405.62,1470.61
product839,headphones,1681193407.2022438,240.11,210.48,13.8,226.31,226.31,231.45,228.88,228.88,228.88,264.08,210.5,212.12
product840,headphones,1681141288.577712,285.19,254.34,34.49,250.7,262.15,280.58,250.7,251.37,253.38,264.08,235.15,254.15
product841,smartphones,1681080629.5978456,604.02,529.12,73.55,530.47,558.67,550.44,530.47,553.21,562.71,557.9,514.4,531.4
product842,electronics,1681060303.062148,1486.72,1281.56,199.55,1287.17,1411.45,1287.17,1315.95,1320.54,1395.92,1342.87,1281.21,1294.54
product843,beverages,1681043279.729868,2.73,2.33,0.33,2.4,2.44,2.43,2.42,2.69,2.4,2.89,2.36,2.31
product844,smartphones,1680972963.878614,578.95,493.65,59.59,519.36,574.54,528.04,519.36,524.62,572.6,525.65,493.58,509.78
product845,beverages,1680898237.3227708,1.52,1.3,0.2,1.32,1.45,1.32,1.4,1.46,1.34,55.77,1.29,1.35
product846,headphones,1680890932.772824,281.31,241.69,42.13,239.18,277.29,261.63,246.38,254.35,239.18,267.18,234.86,242.78
product847,smartphones,1680837418.3075397,819.68,703.44,111.1,708.58,751.77,730.85,817.15,708.58,718.43,731.46,594.93,718.27
product848,smartphones,1680777492.9716122,631.06,558.38,64.23,566.83,566.83,594.72,600.37,568.23,579.69,574.94,532.16,548.89
product849,smartphones,1680756739.0929494,805.04,697.57,94.74,710.3,720.53,795.84,787.7,773.15,710.3,744.25,589.54,704.58
product850,electronics,1680734307.9066973,1351.03,1171.15,194.1,1156.93,1324.06,1225.58,1156.93,1244.66,1317.79,1199.98,1179.65,1182.43
product851,headphones,1680722363.236147,329.42,304.58,22.17,307.25,311.54,307.25,309.395,309.395,309.395,306.56,293.6,298.62
product852,electronics,1680663377.814084,606.1,549.19,23.85,582.25,582.25,584.14,583.1949999999999,583.1949999999999,583.1949999999999,553.63,516.24,540.85
product853,beverages,1680580307.1414397,2.72,2.63,0.4,2.32,2.32,2.49,2.4050000000000002,2.4050000000000002,2.4050000000000002,53.48,2.21,2.37
product854,smartphones,1680543083.940884,1112.56,1080.32,158.95,953.61,953.61,990.68,972.145,972.145,972.145,1080.37,911.16,1047.7
product855,beverages,1680531349.5801113,2.89,2.75,0.22,2.67,2.67,2.77,2.7199999999999998,2.7199999999999998,2.7199999999999998,2.63,2.41,2.7
product856,headphones,1680457198.212966,246.93,210.1,30.71,216.22,217.7,233.23,233.98,216.22,237.84,264.08,210.58,213.27
product857,beverages,1680399910.8393328,2.18,1.86,0.26,1.92,2.04,1.92,2.16,1.93,2.0,2.39,1.86,1.91
product858,headphones,1680335758.8002002,111.25,96.63,13.29,97.96,108.02,107.31,97.96,98.99,107.25,264.08,94.82,97.8
product859,headphones,1680249443.195844,332.56,283.03,37.53,295.03,297.31,295.03,324.62,295.07,298.06,307.62,282.85,285.17
product860,electronics,1680235853.5034838,1848.89,1596.39,262.84,1586.05,1798.47,1813.12,1586.05,1717.4,1603.77,1607.01,1606.08,1599.82
product861,electronics,1680179616.488461,957.44,821.02,96.56,860.88,913.23,929.98,860.88,926.27,905.16,912.88,699.29,826.97
product862,smartphones,1680142283.0442157,638.22,547.65,83.96,554.26,593.79,554.26,575.95,602.65,624.39,569.16,543.35,553.23
product863,headphones,1680095086.785256,383.18,326.11,52.38,330.8,379.27,349.65,350.48,330.8,364.13,353.91,326.01,326.32
product864,beverages,1680087541.4423497,1.4,1.22,0.2,1.2,1.25,1.2,1.225,1.225,1.225,1.2,1.2,1.23
product865,smartphones,1680011494.88697,650.53,563.82,82.58,567.95,567.95,579.48,644.89,592.4,635.98,563.8,545.35,557.64
product866,smartphones,1679931532.9910088,813.32,706.88,111.57,701.75,701.75,713.65,803.75,789.5,749.64,716.63,589.54,712.7
product867,smartphones,1679875214.6042893,537.97,460.36,74.54,463.43,491.55,500.8,492.06,463.43,465.7,510.51,415.37,462.77
product868,beverages,1679822497.9345818,2.25,1.94,0.33,1.92,2.14,2.19,2.01,1.92,2.15,-1.55,1.91,1.97
product869,beverages,1679818817.4049225,2.75,2.37,0.37,2.38,2.4,2.48,2.67,2.52,2.38,2.37,2.36,2.41
product870,beverages,1679813095.2220426,2.66,2.27,0.38,2.28,2.46,2.65,2.28,2.42,2.39,54.12,2.2,2.45
product871,smartphones,1679798049.8647263,1174.21,1017.37,158.56,1015.65,1030.9,1112.74,1126.84,1015.65,1042.78,1073.67,917.26,1007.94
product872,beverages,1679713241.653658,2.28,1.99,0.33,1.95,2.12,1.95,2.09,2.17,1.99,-1.43,1.93,1.99
product873,headphones,1679647205.544374,167.25,150.68,6.44,160.81,163.11,160.81,161.96,161.96,161.96,264.08,148.12,151.3
product874,smartphones,1679574776.9667346,875.82,759.3,96.02,779.8,779.8,824.03,817.5,818.75,827.44,780.83,699.29,759.74
product875,headphones,1679495070.2176166,100.49,88.55,5.51,94.98,94.98,97.0,95.99000000000001,95.99000000000001,95.99000000000001,264.08,88.68,88.29
product876,beverages,1679413639.5598972,3.41,3.23,0.29,3.12,3.12,3.29,3.205,3.205,3.205,213.24,2.37,3.58
product877,electronics,1679406231.8859756,623.45,536.21,73.13,550.32,562.8,569.95,575.08,555.9,550.32,567.83,513.86,537.33
product878,headphones,1679330420.499935,231.56,204.31,31.9,199.66,208.16,199.66,205.4,229.53,226.89,264.08,198.07,203.89
product879,smartphones,1679324010.5230603,772.62,674.03,101.52,671.1,741.77,697.19,671.1,677.05,721.27,708.36,594.93,671.98
product880,headphones,1679241920.0829067,167.19,142.41,23.19,144.0,144.0,155.24,159.1,157.46,151.69,264.08,148.28,152.15
product881,headphones,1679190383.3848765,253.75,220.96,23.52,230.23,230.23,244.2,237.21499999999997,237.21499999999997,237.21499999999997,264.08,220.03,221.78
product882,smartphones,1679130532.9031372,597.57,537.08,86.21,511.36,513.2,572.3,585.14,511.36,546.29,536.84,511.6,533.03
product883,headphones,1679101986.341306,389.51,338.31,52.02,337.49,386.75,385.9,386.48,337.49,382.15,356.22,336.22,341.76
product884,headphones,1679070572.078472,133.8,116.87,16.95,116.85,120.08,120.8,129.79,125.24,116.85,264.08,120.07,120.09
product885,beverages,1679055822.012136,2.18,1.86,0.29,1.89,2.08,1.9,1.89,2.1,1.96,3.33,1.87,1.94
product886,beverages,1679010875.4384477,1.33,1.14,0.19,1.14,1.25,1.25,1.26,1.3,1.14,2.25,0.96,1.15
product887,headphones,1678979455.3783937,266.02,252.3,29.03,236.99,257.06,236.99,247.025,247.025,247.025,264.08,229.41,243.55
product888,smartphones,1678917161.7269914,1081.74,931.13,129.93,951.81,1054.92,951.81,978.64,1060.46,1017.14,950.74,735.56,946.53
product889,headphones,1678899656.7372663,253.7,222.57,34.43,219.27,228.33,219.27,223.8,223.8,223.8,264.08,219.6,221.32
product890,headphones,1678866133.3745043,122.06,113.6,16.83,105.23,120.14,105.23,112.685,112.685,112.685,264.08,107.3,111.45
product891,electronics,1678833126.4816415,520.45,444.66,76.53,443.92,443.92,446.07,473.55,464.51,479.74,481.07,415.23,446.14
product892,beverages,1678774519.2616477,2.96,2.55,0.42,2.54,2.79,2.61,2.64,2.57,2.54,53.48,2.49,2.14
product893,electronics,1678747198.544387,1604.67,1364.62,226.34,1378.33,1378.33,1455.46,1410.36,1392.69,1385.58,1458.44,1367.79,1389.95
product894,beverages,1678692929.581457,2.66,2.27,0.29,2.37,2.5,2.37,2.435,2.435,2.435,2.71,2.38,2.18
product895,headphones,1678660400.483002,305.74,271.55,33.83,271.91,299.51,272.67,291.99,271.91,279.71,272.63,271.53,267.68
product896,smartphones,1678614683.718474,575.78,532.31,42.69,533.09,533.09,552.35,542.72,542.72,542.72,532.51,494.63,521.19
product897,electronics,1678561872.5137925,602.95,521.4,53.23,549.72,549.72,558.78,581.27,575.83,601.28,530.97,511.82,521.06
product898,headphones,1678540584.2025747,367.17,313.23,54.17,313.0,313.0,327.04,313.05,353.47,358.12,332.47,314.0,313.89
product899,smartphones,1678465258.8355908,567.22,494.24,60.76,506.46,506.46,551.11,528.785,528.785,528.785,503.38,490.21,497.01
product900,smartphones,1678419778.2382348,787.05,685.27,89.51,697.54,743.04,697.54,720.29,720.29,720.29,713.68,594.93,676.29
product901,smartphones,1678370437.9057772,1072.61,1013.21,130.9,941.71,1019.73,941.71,980.72,980.72,980.72,1010.65,714.29,982.38
product902,smartphones,1678295083.510791,538.46,469.87,67.07,471.39,495.66,471.39,521.28,512.51,534.51,523.17,460.01,465.67
product903,beverages,1678280352.3848815,1.87,1.72,0.24,1.63,1.63,1.7,1.665,1.665,1.665,5.82,1.63,1.67
product904,smartphones,1678275046.6784065,556.9,500.9,37.77,519.13,519.13,537.19,528.1600000000001,528.1600000000001,528.1600000000001,514.99,490.28,493.63
product905,headphones,1678234899.526474,235.32,204.44,35.27,200.05,212.19,201.39,200.05,230.65,234.64,264.08,202.95,205.9
product906,electronics,1678155885.5534816,1996.2,1818.89,227.19,1769.01,1769.01,1893.61,1865.31,1993.65,1953.89,1799.07,1646.1,1726.01
product907,smartphones,1678095072.6634946,1208.73,1052.09,180.36,1028.37,1029.1,1146.41,1204.28,1028.37,1059.13,1109.72,957.7,1053.62
product908,smartphones,1678046175.0039136,801.52,710.83,91.29,710.23,761.92,710.23,750.09,747.22,793.52,712.64,594.93,694.0
product909,beverages,1677976796.1973848,1.6,1.37,0.17,1.43,1.53,1.43,1.59,1.59,1.52,51.07,1.39,1.41
product910,beverages,1677952197.997604,2.04,1.76,0.21,1.83,2.01,1.83,1.92,1.92,1.92,6.72,1.68,1.77
product911,beverages,1677882024.6517708,1.0,0.89,0.05,0.95,0.95,0.96,0.955,0.955,0.955,2.39,0.87,0.97
product912,headphones,1677874100.4719498,205.49,178.28,25.61,179.88,200.6,191.4,193.47,179.88,181.95,264.08,178.27,179.69
product913,electronics,1677840190.362486,697.8,603.53,101.27,596.53,596.53,696.46,646.495,646.495,646.495,637.98,564.87,606.76
product914,electronics,1677768060.0685153,1904.67,1630.61,246.1,1658.57,1698.17,1832.75,1707.9,1868.92,1658.57,1726.47,1606.08,1660.69
product915,headphones,1677749862.6922228,224.06,193.38,21.59,202.47,211.74,202.47,208.35,205.56,207.39,264.08,194.11,200.98
product916,smartphones,1677710420.753255,1220.4,1132.73,126.76,1093.64,1093.64,1130.29,1111.9650000000001,1111.9650000000001,1111.9650000000001,1144.91,854.33,1142.96
product917,smartphones,1677696884.1589882,1223.02,1056.96,165.34,1057.68,1208.57,1167.21,1164.6,1057.68,1067.36,1117.22,999.42,1083.75
product918,smartphones,1677636582.0153232,504.86,431.79,73.29,431.57,431.57,466.7,488.0,457.86,438.54,481.07,415.23,447.17
product919,electronics,1677583060.9198062,839.63,750.5,114.13,725.5,800.08,821.82,805.55,725.5,828.42,772.18,699.29,750.93
product920,electronics,1677544003.1097777,1061.23,1017.59,101.65,959.58,959.58,988.38,973.98,973.98,973.98,1016.53,709.33,979.11
product921,beverages,1677473997.769775,1.85,1.59,0.27,1.58,1.74,1.75,1.76,1.7,1.58,5.49,1.56,1.61
product922,beverages,1677444640.6140373,2.24,1.91,0.3,1.94,2.13,2.08,2.09,1.94,1.97,-1.62,1.91,1.94
product923,smartphones,1677374914.9375489,507.96,439.08,49.1,458.86,458.86,497.68,478.27,478.27,478.27,463.05,414.84,449.1
product924,electronics,1677369070.5470526,297.12,257.66,38.43,258.69,263.65,258.69,279.28,272.42,297.11,270.2,252.48,256.16
product925,smartphones,1677341503.1352031,1199.99,1081.39,178.38,1021.61,1030.52,1021.61,1026.065,1026.065,1026.065,1132.42,957.7,1082.88
product926,smartphones,1677304916.7280767,1170.21,1096.76,161.24,1008.97,1059.72,1042.87,1090.67,1054.73,1008.97,1096.67,916.11,1045.88
product927,beverages,1677242863.2786312,1.68,1.43,0.22,1.46,1.63,1.68,1.64,1.53,1.46,4.52,1.43,1.5
product928,electronics,1677164988.0695384,1229.22,1094.2,174.35,1054.87,1208.15,1054.87,1131.51,1131.51,1131.51,1127.88,1029.2,1086.22
product929,electronics,1677089196.0469213,1275.7,1144.9,164.17,1111.53,1266.81,1111.53,1189.17,1189.17,1189.17,1144.78,1043.87,1121.04
product930,headphones,1677038187.385715,367.19,320.19,47.25,319.94,364.25,339.7,344.03,342.81,319.94,339.65,309.62,319.91
product931,smartphones,1676976336.812534,1107.13,973.28,121.53,985.6,1037.56,985.6,1069.21,1075.42,1051.39,985.83,735.56,980.68
product932,smartphones,1676965819.9409726,775.33,672.39,72.46,702.87,702.87,760.78,771.99,721.61,749.29,723.28,589.54,691.4
product933,smartphones,1676900437.1900563,1255.67,1071.31,184.42,1071.25,1167.93,1193.93,1253.43,1216.49,1071.25,1141.99,1073.68,1075.11
product934,headphones,1676835858.5317235,386.29,342.51,50.44,335.85,365.73,335.85,383.09,351.7,355.41,356.57,325.95,336.07
product935,beverages,1676803657.9956253,2.57,2.22,0.15,2.42,2.47,2.42,2.4450000000000003,2.4450000000000003,2.4450000000000003,2.92,2.22,2.14
product936,smartphones,1676753393.9346638,1244.72,1087.11,177.35,1067.37,1219.35,1151.81,1067.37,1080.72,1238.23,1150.31,1010.91,1099.72
product937,headphones,1676742887.0497954,297.45,254.91,43.38,254.07,255.6,254.96,273.89,254.07,255.27,270.2,235.81,255.81
product938,headphones,1676714518.4377398,212.32,187.02,29.19,183.13,203.54,192.71,183.13,196.05,198.49,264.08,187.09,186.1
product939,electronics,1676698891.3329835,1997.11,1698.68,288.74,1708.37,1790.37,1887.91,1708.37,1930.33,1780.8,1733.78,1606.08,1710.78
product940,headphones,1676674668.5827582,280.26,240.44,21.03,259.23,259.23,277.96,268.595,268.595,268.595,267.1,238.87,242.66
product941,headphones,1676617220.0250697,273.7,237.83,39.13,234.57,260.08,261.28,234.57,263.12,260.29,267.18,229.3,239.88
product942,electronics,1676599030.4847174,1283.29,1138.29,188.25,1095.04,1126.48,1095.04,1110.76,1110.76,1110.76,1159.74,1073.68,1132.06
product943,smartphones,1676569812.5699894,933.45,832.53,110.51,822.94,886.42,926.65,877.64,822.94,932.51,880.53,699.29,838.48
product944,headphones,1676560013.902813,234.68,203.33,32.45,202.23,222.2,202.23,211.61,202.53,202.74,264.08,202.59,205.28
product945,beverages,1676548153.1614788,2.83,2.41,0.39,2.44,2.75,2.65,2.44,2.61,2.75,53.48,2.4,2.84
product946,beverages,1676516442.7264495,1.96,1.68,0.01,1.95,1.96,1.95,1.955,1.955,1.955,4.01,1.64,1.73
product947,electronics,1676433327.2460113,1590.92,1573.56,195.78,1395.14,1544.35,1395.14,1469.745,1469.745,1469.745,1562.36,1406.22,1496.22
product948,smartphones,1676371919.4772196,532.77,474.02,64.95,467.82,490.72,467.82,492.59,477.01,496.71,517.88,459.95,463.11
product949,headphones,1676363258.3488257,195.52,171.3,18.16,177.36,191.17,177.36,181.39,192.57,189.22,264.08,166.18,173.63
product950,headphones,1676359353.2815056,360.04,314.91,48.49,311.55,334.88,315.47,350.34,311.55,356.55,329.37,311.33,315.13
product951,smartphones,1676278472.9783742,1019.38,909.95,123.68,895.7,970.59,895.7,944.39,1002.61,946.7,909.94,709.33,914.72
product952,electronics,1676218614.2366364,854.87,764.5,126.17,728.7,728.7,732.98,835.37,837.07,844.98,766.06,699.29,753.14
product953,electronics,1676150952.9231534,1034.38,882.87,144.57,889.81,889.81,984.22,937.015,937.015,937.015,1001.61,709.33,904.84
product954,smartphones,1676070592.9225936,997.53,849.14,119.18,878.35,899.07,891.89,878.35,935.06,922.83,894.8,699.29,847.77
product955,smartphones,1675992258.4499629,604.78,519.32,68.24,536.54,550.73,568.57,596.12,571.69,536.54,568.6,516.03,528.11
product956,electronics,1675941788.759909,593.93,507.94,59.24,534.69,534.69,538.82,579.8,575.44,581.19,507.93,507.87,510.64
product957,headphones,1675883571.6655295,389.74,352.28,53.16,336.58,336.58,358.23,381.39,348.93,358.82,350.54,336.26,342.82
product958,headphones,1675797683.2979252,179.08,164.19,15.98,163.1,163.1,163.33,163.215,163.215,163.215,264.08,160.76,162.72
product959,electronics,1675729310.7477503,865.61,762.36,79.44,786.17,786.17,788.57,787.37,787.37,787.37,782.51,699.29,772.04
product960,smartphones,1675693123.6333282,715.41,632.46,54.11,661.3,670.88,692.33,687.85,661.3,667.34,622.41,584.12,627.82
product961,beverages,1675620092.83221,1.42,1.22,0.2,1.22,1.42,1.24,1.29,1.22,1.26,55.91,1.22,1.27
product962,electronics,1675607038.6294775,1868.15,1611.56,242.77,1625.38,1776.77,1653.86,1821.27,1625.38,1821.48,1614.46,1608.2,1623.63
product963,smartphones,1675522031.6460176,1238.78,1130.35,184.77,1054.01,1054.98,1054.01,1054.495,1054.495,1054.495,1157.18,970.36,1126.16
product964,beverages,1675474072.6875496,2.89,2.48,0.38,2.51,2.51,2.81,2.65,2.54,2.69,53.48,2.4,2.86
product965,headphones,1675438362.0547817,187.16,160.36,20.16,167.0,175.55,167.0,184.4,184.51,182.39,264.08,158.76,161.28
product966,headphones,1675407485.9782505,161.86,141.41,19.47,142.39,160.87,158.3,149.31,142.39,161.46,264.08,139.95,143.29
product967,beverages,1675395208.1549923,1.04,0.89,0.12,0.92,0.96,0.95,0.93,0.92,0.93,2.39,0.87,0.97
product968,smartphones,1675375060.966161,902.11,777.27,129.14,772.97,855.52,779.65,874.03,848.0,772.97,802.57,699.29,783.37
product969,smartphones,1675307363.9565008,559.47,490.34,62.75,496.72,532.26,496.72,512.87,497.06,540.66,560.42,489.57,496.15
product970,electronics,1675272965.0024145,1940.96,1704.38,163.71,1777.25,1929.74,1816.07,1777.25,1909.98,1836.61,1750.62,1660.67,1713.08
product971,smartphones,1675264943.9586985,1073.94,1029.67,115.09,958.85,989.06,958.85,973.9549999999999,973.9549999999999,973.9549999999999,1029.61,714.29,997.59
product972,electronics,1675227124.326481,1058.73,944.82,101.51,957.22,957.22,1014.12,985.6700000000001,985.6700000000001,985.6700000000001,966.59,709.33,950.08
product973,smartphones,1675176255.956082,1075.73,919.48,148.48,927.25,1073.79,927.25,1065.58,1067.54,963.98,958.17,778.1,927.99
product974,beverages,1675122429.7094345,2.89,2.49,0.4,2.49,2.87,2.87,2.87,2.49,2.56,53.48,2.58,2.53
product975,smartphones,1675047213.832202,1134.6,992.91,101.93,1032.67,1091.75,1032.67,1062.21,1062.21,1062.21,1085.29,836.94,1012.79
product976,smartphones,1675028768.9774902,1080.88,940.95,151.92,928.96,1011.1,1078.5,990.89,1010.76,928.96,963.79,803.57,937.5
product977,smartphones,1674987489.2590835,1287.42,1116.33,153.35,1134.07,1224.57,1134.07,1268.9,1211.9,1284.89,1154.6,1121.8,1123.72
product978,beverages,1674972929.2981849,1.74,1.55,0.18,1.56,1.74,1.56,1.65,1.65,1.65,4.52,1.47,1.53
product979,smartphones,1674889033.5663185,1131.69,987.17,148.66,983.03,1057.95,983.03,1020.49,1020.49,1020.49,1068.39,900.76,994.89
product980,electronics,1674874003.2563708,435.07,370.14,34.27,400.8,405.91,400.8,409.12,433.82,417.2,376.03,369.56,373.42
product981,headphones,1674835336.8357751,353.4,302.84,40.52,312.88,329.48,337.64,312.88,316.91,318.52,321.98,301.25,302.41
product982,electronics,1674821155.8956015,644.24,570.05,56.57,587.67,639.9,591.95,627.97,602.4,587.67,579.75,570.4,570.3
product983,beverages,1674762164.061632,1.45,1.31,0.13,1.32,1.36,1.32,1.36,1.36,1.36,55.77,1.27,1.31
product984,electronics,1674692430.2292578,557.35,487.04,78.17,479.18,537.01,479.18,555.34,537.27,516.95,545.9,488.49,497.53
product985,electronics,1674650432.4660242,1994.9,1835.64,272.42,1722.48,1722.48,1923.33,1822.905,1822.905,1822.905,1746.49,1606.08,1713.94
product986,headphones,1674635412.7395,251.74,214.56,35.94,215.8,215.8,219.86,248.34,222.8,230.85,267.18,216.14,221.17
product987,smartphones,1674581931.3909469,1174.17,1059.88,131.79,1042.38,1166.04,1042.38,1104.21,1104.21,1104.21,1105.32,901.2,1069.77
product988,beverages,1674514320.2127678,1.67,1.44,0.22,1.45,1.49,1.45,1.61,1.63,1.59,30.25,1.44,1.46
product989,beverages,1674439321.722844,2.98,2.57,0.43,2.55,2.62,2.6,2.55,2.76,2.62,53.48,2.53,2.47
product990,headphones,1674395227.771845,299.91,261.32,28.34,271.57,287.17,271.57,279.37,279.37,279.37,272.63,262.67,263.76
product991,smartphones,1674309803.476184,932.64,803.83,138.01,794.63,856.45,806.76,851.57,794.63,897.96,854.66,699.29,800.57
product992,headphones,1674272732.1956408,395.9,346.39,56.44,339.46,339.46,379.82,368.02,368.85,379.87,347.23,345.86,345.94
product993,beverages,1674215696.688379,2.28,1.94,0.26,2.02,2.02,2.27,2.11,2.1,2.12,2.11,1.94,2.01
product994,beverages,1674204082.0303812,3.01,2.56,0.35,2.66,2.82,2.71,2.7,2.66,2.97,2.4,2.56,2.38
product995,headphones,1674163632.3639412,110.02,99.56,14.09,95.93,107.09,96.61,101.76,95.93,100.34,264.08,94.66,98.08
product996,headphones,1674121858.6953428,153.78,136.97,22.09,131.69,137.72,131.69,134.70499999999998,134.70499999999998,134.70499999999998,264.08,133.16,135.73
product997,smartphones,1674039396.694069,620.15,529.28,79.41,540.74,564.97,540.74,549.48,557.77,548.65,556.81,513.86,533.31
product998,headphones,1674003929.0063884,194.34,166.98,12.86,181.48,184.06,181.48,182.76999999999998,182.76999999999998,182.76999999999998,264.08,165.72,171.09
product999,smartphones,1673970357.928424,1096.65,941.11,54.36,1042.29,1042.84,1042.29,1042.565,1042.565,1042.565,1041.92,730.14,1028.63
product1000,headphones,1673923303.518854,144.38,123.33,20.23,124.15,138.06,124.22,136.08,124.15,136.89,264.08,120.06,124.8
